Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Married,Number of Dependents,Latitude,Longitude,Population,Churn Value
8510-BBWMU,0,41,No Offer,Yes,37.46,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,0.0,0,1535.8600000000001,Female,40,No,0,39.288127,-122.415841,844,0
6857-TKDJV,6,67,No Offer,Yes,14.41,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1620.45,0.0,0,965.47,Male,60,Yes,2,39.58458,-121.093256,101,0
2360-RDGRO,4,65,No Offer,Yes,41.2,Yes,Fiber Optic,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,6812.95,0.0,0,2678.0,Male,48,Yes,0,39.172777,-121.805845,3193,0
0584-BJQGZ,0,25,No Offer,Yes,28.05,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,0.0,0,701.25,Female,19,No,0,40.053684,-120.743116,513,0
1360-XFJMR,6,67,No Offer,Yes,17.72,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.7,7344.45,0.0,0,1187.24,Female,50,Yes,0,39.34128,-120.786867,145,0
9058-MJLZC,0,24,No Offer,Yes,35.56,No,Fiber Optic,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,2283.15,0.0,0,853.44,Female,37,No,0,39.02741,-121.614982,34967,0
0902-XKXPN,2,69,No Offer,Yes,23.55,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1376.5,0.0,0,1624.95,Male,29,Yes,1,40.587919,-122.464732,31586,0
5177-RVZNU,0,37,No Offer,Yes,10.23,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.3,755.4,0.0,0,378.51,Female,28,No,3,40.527834,-122.318749,30338,0
0056-EPFBG,4,20,No Offer,No,0.0,No,Cable,22,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.4,825.4,0.0,0,0.0,Male,33,Yes,1,40.677649,-122.29467,41476,0
8993-IZEUX,0,7,No Offer,Yes,21.12,No,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.15,488.65,0.0,0,147.84,Male,54,No,0,41.171578,-120.913161,615,0
8190-ZTQFB,0,41,No Offer,No,0.0,No,Cable,8,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.35,2075.1,0.0,80,0.0,Male,50,No,0,41.083464,-121.107929,595,0
0931-MHTEM,0,54,No Offer,Yes,34.27,No,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,5299.65,0.0,0,1850.5800000000002,Female,36,No,0,40.775272,-123.287414,269,0
0440-UEDAI,0,53,No Offer,Yes,33.88,No,Fiber Optic,6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,0.0,0,1795.64,Female,59,No,0,41.388397,-122.794636,290,0
1337-BOZWO,2,18,No Offer,No,0.0,No,DSL,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,46.4,812.4,0.0,0,0.0,Male,25,Yes,2,41.486953,-120.913975,417,0
0868-VJRDR,1,64,No Offer,Yes,4.76,No,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0.0,0,304.64,Male,61,Yes,0,40.936285,-121.572692,344,0
6344-SFJVH,0,20,No Offer,No,0.0,No,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.9,505.95,0.0,0,0.0,Female,41,No,0,40.692523,-122.369876,6277,0
3950-VPYJB,7,57,No Offer,Yes,14.55,No,DSL,58,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,59.6,3509.4,0.0,70,829.35,Male,37,Yes,3,40.243494,-121.154733,2664,0
7321-ZNSLA,0,13,No Offer,No,0.0,No,DSL,57,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.55,590.35,0.0,0,0.0,Male,58,Yes,3,40.336392,-122.448533,12348,0
8727-JQFHV,8,57,No Offer,Yes,29.64,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1123.15,0.0,0,1689.48,Male,60,Yes,2,41.212695,-122.392067,2602,0
9475-NNDGC,8,71,No Offer,Yes,27.16,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.15,7953.25,0.0,0,1928.36,Male,50,Yes,0,41.405193,-123.008567,2156,0
1355-KUSBG,1,7,Offer E,Yes,9.1,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,349.8,0.0,0,63.699999999999996,Female,56,Yes,2,41.017282,-121.468945,1902,0
3688-FTHLT,0,16,No Offer,Yes,42.73,Yes,DSL,23,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0.0,10,683.68,Female,56,No,0,39.84784,-122.544556,84,0
0899-LIIBW,8,34,No Offer,Yes,33.55,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0.0,0,1140.6999999999998,Male,21,Yes,0,41.232128,-123.194748,170,0
1384-RCUXW,0,16,No Offer,Yes,34.18,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1248.9,0.0,0,546.88,Male,58,No,0,40.740138,-122.587476,373,0
5825-XJOCM,0,48,No Offer,Yes,26.24,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.4,3035.35,0.0,0,1259.52,Male,39,No,3,41.411315,-122.697236,392,0
6848-YLDFR,9,58,No Offer,Yes,35.35,No,DSL,29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.2,4300.8,0.0,0,2050.3,Male,54,Yes,2,40.03194,-122.176023,3357,0
8125-QPFJD,7,72,No Offer,Yes,1.34,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.9,6065.3,0.0,0,96.48,Female,36,Yes,0,41.528541,-122.955018,295,0
2320-YKQBO,0,7,No Offer,Yes,7.32,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,144.95,0.0,0,51.24,Female,51,No,0,41.599978,-122.539381,616,0
4973-RLZVI,0,30,No Offer,Yes,4.22,No,DSL,13,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,74.65,2308.6,0.0,50,126.6,Female,52,No,0,41.962127,-122.527696,1026,0
7869-ZYDST,0,31,No Offer,Yes,28.72,Yes,Cable,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1882.8,0.0,0,890.3199999999999,Male,33,Yes,0,40.648024,-123.465088,268,0
1215-EXRMO,4,50,No Offer,Yes,46.91,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1067.65,0.0,0,2345.5,Male,32,Yes,0,40.913192,-123.06597,734,0
2305-MRGLV,10,28,No Offer,Yes,21.91,No,Fiber Optic,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.55,2065.4,0.0,0,613.48,Male,31,Yes,0,41.816595,-122.948287,482,0
8404-VIOMB,0,66,No Offer,No,0.0,No,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,62.5,4136.4,0.0,0,0.0,Female,52,No,0,40.883853,-122.418258,1236,0
2359-KLTEK,2,41,No Offer,Yes,43.19,No,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,3848.0,0.0,0,1770.79,Female,25,Yes,3,41.280478,-121.160249,386,0
2673-ZALNP,0,7,Offer E,Yes,16.2,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,173.15,0.0,0,113.39999999999999,Female,29,No,0,41.10831,-121.360362,1554,0
9184-GALIL,6,38,No Offer,Yes,2.86,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,781.25,0.0,0,108.67999999999999,Female,26,Yes,2,41.251322,-122.105209,1586,0
4393-RYCRE,0,44,No Offer,Yes,38.33,No,Fiber Optic,41,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.05,4510.8,0.0,0,1686.52,Male,25,No,0,41.769709,-121.92063,816,0
9746-MDMBK,7,47,No Offer,Yes,9.19,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.45,5317.8,0.0,0,431.92999999999995,Male,58,Yes,1,40.426679,-121.850421,598,0
3162-ZJZFU,5,53,No Offer,Yes,24.33,No,Fiber Optic,52,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4779.45,0.0,0,1289.49,Male,25,Yes,2,40.331975,-121.460674,78,0
8404-GFGCZ,7,4,Offer E,Yes,10.13,Yes,DSL,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.6,250.1,0.0,0,40.52,Male,49,Yes,0,40.531257,-122.148139,830,0
3521-MNKLV,0,24,No Offer,Yes,38.68,No,DSL,73,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.7,1167.8,0.0,0,928.3199999999999,Male,25,No,0,41.082472,-121.195215,240,0
2533-TIBIX,8,15,No Offer,No,0.0,No,Cable,16,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,469.65,0.0,0,0.0,Male,59,Yes,2,40.689243,-122.037023,829,0
5092-STPKP,0,24,No Offer,Yes,30.18,No,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.35,1381.2,0.0,0,724.3199999999999,Female,45,No,0,40.367964,-122.937379,215,0
0114-PEGZZ,0,33,No Offer,Yes,49.69,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,Female,39,No,0,40.923558,-122.059933,459,0
3359-DSRKA,9,58,Offer B,Yes,11.81,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1158.85,0.0,0,684.98,Female,48,Yes,3,41.737962,-123.07557,88,0
8639-NHQEI,9,72,No Offer,Yes,11.85,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.9,6954.15,0.0,0,853.1999999999999,Female,26,Yes,3,41.924174,-123.260788,332,0
7161-DFHUF,4,71,No Offer,Yes,21.19,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.85,1672.1,0.0,0,1504.49,Female,55,Yes,0,40.617614,-122.512861,528,0
3720-DBRWL,5,51,Offer B,Yes,6.89,No,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.85,4307.1,0.0,0,351.39,Male,20,Yes,0,40.021787,-122.127576,405,0
4994-OBRSZ,0,14,No Offer,Yes,36.73,No,Cable,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.1,1054.8,0.0,0,514.2199999999999,Male,24,No,3,41.465121,-122.380947,5896,0
0562-FGDCR,9,72,No Offer,Yes,21.84,Yes,DSL,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.55,5430.65,0.0,0,1572.48,Female,61,Yes,3,40.637105,-121.906949,843,0
2436-QBZFP,4,22,No Offer,No,0.0,No,DSL,19,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,39.2,849.9,0.0,50,0.0,Female,53,Yes,1,41.764869,-122.671316,9538,0
3420-YJLQT,0,2,Offer E,Yes,25.56,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,Female,45,No,0,41.468877,-120.54229,5096,0
6040-CGACY,0,15,No Offer,Yes,39.87,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,299.4,0.0,0,598.05,Female,48,No,0,39.783747,-120.661032,1839,0
6582-PLFUU,1,51,Offer B,Yes,28.96,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,0.0,0,1476.96,Male,40,Yes,1,41.505916,-120.152505,857,0
8242-PDSGJ,1,70,No Offer,No,0.0,No,DSL,18,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,2692.75,0.0,0,0.0,Male,47,Yes,0,39.872961,-120.198876,650,0
0264-CNITK,1,71,No Offer,Yes,31.03,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.1,1389.6,0.0,0,2203.13,Female,45,Yes,2,39.745805,-120.580882,88,0
0089-IIQKO,1,39,No Offer,Yes,24.38,Yes,Fiber Optic,53,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,3767.4,0.0,0,950.8199999999999,Female,35,Yes,3,38.42528,-119.475741,1332,0
7839-NUIAA,1,61,Offer B,Yes,26.7,Yes,DSL,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,0.0,100,1628.7,Female,27,Yes,1,41.750354,-120.403885,104,0
6075-QMNRR,0,52,Offer B,Yes,38.93,No,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,2535.55,0.0,0,2024.36,Female,33,No,0,40.012675,-120.101857,1177,0
5966-EMAZU,1,64,Offer B,Yes,4.01,Yes,Fiber Optic,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.5,6880.85,0.0,0,256.64,Male,27,Yes,0,41.932207,-120.135941,231,0
0440-EKDCF,1,62,Offer B,Yes,33.7,No,Cable,15,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,60.15,3753.2,0.0,0,2089.4,Male,47,Yes,0,40.198234,-120.18089,946,0
4774-HHGGS,1,30,No Offer,Yes,11.38,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.05,637.55,0.0,0,341.40000000000003,Male,64,Yes,0,40.294034,-120.512622,3093,0
8180-AKMJV,0,1,Offer E,Yes,23.04,No,Cable,82,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,44.55,0.0,0,23.04,Female,27,No,0,40.507272,-120.338228,385,0
4298-OYIFC,1,15,No Offer,Yes,18.6,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.45,1539.8,0.0,140,279.0,Male,59,Yes,0,39.637471,-120.226338,1822,0
5566-SOEZD,1,27,No Offer,Yes,15.71,No,Fiber Optic,53,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.65,2209.75,0.0,0,424.17,Male,47,Yes,3,41.042003,-120.506086,85,0
9842-EFSYY,0,4,Offer E,No,0.0,No,Cable,52,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,57.2,223.75,0.0,0,0.0,Female,31,No,3,38.735789,-119.85798,957,0
2272-WUSPA,1,72,No Offer,Yes,39.74,Yes,Fiber Optic,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.75,7751.7,0.0,0,2861.28,Female,48,Yes,0,40.181279,-120.392967,481,0
0930-EHUZA,0,36,No Offer,Yes,44.87,No,Cable,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,76.35,2606.35,0.0,0,1615.32,Female,33,No,0,39.672813,-120.456699,322,0
9975-SKRNR,0,1,Offer E,Yes,49.51,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.9,18.9,0.0,0,49.51,Male,24,No,0,39.559709,-120.345639,227,0
4973-MGTON,0,71,No Offer,Yes,3.09,No,DSL,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,5969.3,0.0,0,219.39,Female,33,Yes,0,38.636052,-119.489162,116,0
3682-YEUWS,4,10,No Offer,Yes,4.16,Yes,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.4,253.9,0.0,0,41.6,Male,27,Yes,1,41.813521,-121.492666,2595,0
1223-UNPKS,4,20,No Offer,Yes,3.87,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,400.0,0.0,0,77.4,Male,55,Yes,1,40.345949,-120.081187,162,0
3446-QDSZF,0,4,Offer E,Yes,38.96,No,DSL,10,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.5,227.35,0.0,0,155.84,Female,57,No,0,39.117018,-120.212535,858,0
7379-FNIUJ,0,2,Offer E,Yes,22.56,No,Fiber Optic,15,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.2,198.5,0.0,10,45.12,Male,49,No,0,39.191797,-120.212401,942,0
1627-AFWVJ,0,29,No Offer,Yes,15.06,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,554.25,0.0,0,436.74,Female,30,No,0,39.24124,-120.054765,678,0
4486-EFAEB,0,13,No Offer,Yes,46.92,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.4,251.65,0.0,0,609.96,Male,56,No,0,33.949255,-118.246978,44586,0
0060-FUALY,4,59,Offer B,Yes,16.39,Yes,Fiber Optic,14,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,5597.65,0.0,0,967.01,Female,60,Yes,0,33.964131,-118.272783,58198,0
6954-OOYZZ,10,18,Offer D,Yes,45.92,No,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,768.05,0.0,0,826.5600000000001,Male,41,Yes,0,34.048013,-118.293953,62784,0
7088-FBAWU,8,17,Offer D,Yes,44.9,No,DSL,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,74.55,1215.8,0.0,0,763.3,Female,22,Yes,2,34.027337,-118.28515,45025,0
8313-AFGBW,10,47,Offer B,Yes,14.14,No,DSL,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,73.6,3522.65,0.0,0,664.58,Male,55,Yes,0,34.008293,-118.346766,30852,0
3097-IDVPU,10,19,Offer D,Yes,9.47,Yes,DSL,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,0.0,120,179.93,Male,51,Yes,2,34.065875,-118.238728,30596,0
2303-PJYHN,8,2,Offer E,Yes,36.05,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.85,52.0,0.0,0,72.1,Female,27,Yes,0,34.039224,-118.266293,15140,0
9795-VOWON,0,7,Offer E,No,0.0,No,Cable,48,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,24.35,150.85,0.0,0,0.0,Male,23,No,0,34.028331,-118.354338,46984,0
1237-WIYYZ,0,18,Offer D,Yes,10.67,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,389.25,0.0,0,192.06,Female,49,No,0,34.052842,-118.264495,20692,0
1987-AUELQ,0,71,No Offer,Yes,44.84,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.05,1873.7,0.0,0,3183.6400000000003,Female,46,Yes,0,34.028735,-118.317236,47143,0
4822-LPTYJ,8,72,No Offer,Yes,16.5,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,103.75,7346.2,0.0,130,1188.0,Male,38,Yes,0,34.029043,-118.239504,3012,0
8165-CBKXO,4,66,No Offer,No,0.0,No,Cable,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.75,3708.4,0.0,0,0.0,Male,35,Yes,3,34.02381,-118.156582,68701,0
6527-PZFPV,6,24,Offer C,Yes,25.84,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.8,469.65,0.0,0,620.16,Male,19,Yes,2,34.017697,-118.200577,47487,0
9593-CVZKR,2,56,Offer B,Yes,31.53,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1385.85,0.0,0,1765.68,Female,20,Yes,2,34.046174,-118.446333,41175,0
5236-XMZJY,0,42,Offer B,Yes,22.08,No,Cable,26,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.65,2536.55,0.0,0,927.3599999999999,Female,27,No,0,34.085807,-118.206617,38415,0
4827-DPADN,3,72,No Offer,Yes,24.48,Yes,Cable,69,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,83.3,6042.7,0.0,80,1762.56,Female,28,Yes,3,34.078821,-118.177576,46960,0
2694-CIUMO,0,12,Offer D,Yes,21.93,Yes,Fiber Optic,16,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,958.25,0.0,0,263.15999999999997,Female,47,No,0,34.050198,-118.210946,49431,0
5846-ABOBJ,2,71,No Offer,Yes,33.61,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1730.65,0.0,0,2386.31,Male,24,Yes,0,34.030578,-118.399613,58218,0
1439-LCGVL,10,26,Offer C,Yes,1.75,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.2,459.6,0.0,0,45.5,Female,42,Yes,0,34.051809,-118.383843,27799,0
0909-SDHNU,0,7,No Offer,No,0.0,No,Cable,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,201.95,0.0,0,0.0,Female,33,No,2,34.070291,-118.349191,32901,0
4647-XXZAM,1,6,No Offer,Yes,29.41,No,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.5,285.2,0.0,0,176.46,Female,41,Yes,1,34.002642,-118.287596,56709,0
7740-KKCXF,9,51,No Offer,No,0.0,No,DSL,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.05,1529.45,0.0,0,0.0,Male,61,Yes,0,34.110845,-118.259595,29310,0
5360-XGYAZ,1,72,No Offer,No,0.0,No,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,4664.5,0.0,60,0.0,Male,32,Yes,1,33.994524,-118.149953,9805,0
3557-HTYWR,0,47,No Offer,Yes,45.67,Yes,DSL,3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.05,3496.3,0.0,0,2146.4900000000002,Female,56,No,0,33.988543,-118.334081,44764,0
1699-TLDLZ,10,16,Offer D,Yes,7.14,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,301.55,0.0,0,114.24,Female,44,Yes,2,34.108455,-118.362081,49839,0
5600-PDUJF,0,6,No Offer,Yes,26.76,No,DSL,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.5,312.7,0.0,0,160.56,Male,60,No,0,33.958149,-118.308441,47107,0
0567-XRHCU,7,69,No Offer,No,0.0,No,DSL,59,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.95,2960.1,0.0,0,0.0,Female,19,Yes,1,34.091829,-118.491244,33523,0
2067-QYTCF,4,64,No Offer,Yes,8.6,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.15,6953.4,0.0,0,550.4,Female,41,Yes,0,34.061918,-118.277939,44004,0
7407-SUJIZ,0,25,Offer C,Yes,13.36,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.6,541.5,0.0,0,334.0,Male,33,No,0,33.92128,-118.274186,24511,0
9150-KPBJQ,0,6,No Offer,Yes,29.09,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,116.85,0.0,0,174.54,Female,43,No,0,34.003553,-118.308933,29299,0
0052-DCKON,9,66,No Offer,Yes,43.77,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,115.8,7942.15,0.0,0,2888.82,Male,28,Yes,0,34.044271,-118.185237,55668,0
3654-ARMGP,0,61,No Offer,Yes,19.58,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,5321.25,0.0,0,1194.3799999999999,Female,60,No,0,34.037251,-118.423573,24505,0
9367-TCUYN,0,12,Offer D,Yes,8.82,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,223.6,0.0,0,105.84,Female,25,No,0,34.002028,-118.430656,55204,0
0708-SJDIS,0,34,Offer C,Yes,45.28,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,2157.5,0.0,0,1539.52,Female,32,No,0,34.093781,-118.381061,20408,0
2073-QBVBI,10,41,No Offer,No,0.0,No,Cable,17,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,35.45,1391.65,0.0,0,0.0,Female,59,Yes,0,34.102084,-118.451629,10470,0
6928-ONTRW,9,72,No Offer,Yes,48.04,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1379.8,0.0,0,3458.88,Female,53,Yes,1,33.970343,-118.171368,105285,0
5231-FIQPA,0,41,No Offer,Yes,2.32,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,810.45,0.0,0,95.11999999999999,Female,53,No,0,34.063947,-118.383001,8321,0
6617-WLBQC,3,23,Offer D,Yes,5.7,Yes,Fiber Optic,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,1810.85,0.0,0,131.1,Female,51,Yes,3,34.062095,-118.401508,11355,0
2599-CIPQE,4,71,No Offer,Yes,28.47,No,Fiber Optic,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.3,7782.85,0.0,70,2021.37,Male,36,Yes,3,33.88151,-118.234451,47305,0
